    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
    2   24         9   30        1.07399          8.627          9.138           -2.679           -2.730         0.22361E+00    0.23136E+00    1
    3   26         9   30        0.20949         11.283         11.165           -2.629           -2.650         0.22361E+00    0.22361E+00    0
    5   28         9   30        0.26053         14.629         14.821           -2.533           -2.557         0.22361E+00    0.22361E+00    0
    2   24         9   31        1.35127          8.144          8.878           -2.648           -2.737         0.22361E+00    0.25265E+00    1
    3   26         9   31        0.55204         10.811         10.516           -2.636           -2.670         0.22361E+00    0.22361E+00    0
    5   28         9   31        0.83097         14.202         13.624           -2.437           -2.581         0.22361E+00    0.22361E+00    0
    6   29         9   31        0.01489         15.613         15.601           -2.668           -2.542         0.22361E+00    0.22361E+00    0
    2   24         9   32        0.13029          8.816          8.759           -2.710           -2.737         0.22361E+00    0.22361E+00    0
    3   26         9   32        1.39731          9.297         10.147           -2.672           -2.682         0.22361E+00    0.25019E+00    1
    5   28         9   32        1.31462         12.049         12.926           -2.599           -2.598         0.22361E+00    0.23122E+00    1
    6   29         9   32        0.43960         14.403         14.723           -2.552           -2.560         0.22361E+00    0.22361E+00    0
    7   30         9   32        1.35861         15.461         16.561           -2.498           -2.523         0.22361E+00    0.22489E+00    1
    2   24         9   33        1.12346          8.184          8.692           -2.675           -2.731         0.22361E+00    0.23150E+00    1
    3   26         9   33        0.20844          9.800          9.903           -2.745           -2.685         0.22361E+00    0.22361E+00    0
    5   28         9   33        0.54200         12.129         12.462           -2.539           -2.606         0.22361E+00    0.22361E+00    0
    6   29         9   33        0.10063         14.231         14.159           -2.546           -2.569         0.22361E+00    0.22361E+00    0
    7   30         9   33        0.74445         16.584         15.978           -2.561           -2.534         0.22361E+00    0.22361E+00    0
    2   24         9   35        0.56299          8.413          8.658           -2.649           -2.715         0.22361E+00    0.22600E+00    1
    3   26         9   35        1.12155          9.134          9.678           -2.660           -2.682         0.22361E+00    0.22729E+00    1
    5   28         9   35        2.08621          9.810         12.026           -2.633           -2.611         0.22361E+00    0.31242E+00    1
    6   29         9   35        1.49142         12.505         13.652           -2.609           -2.575         0.22361E+00    0.24263E+00    1
    7   30         9   35        0.90275         16.249         15.532           -2.538           -2.543         0.22361E+00    0.22361E+00    0
    2   24         9   36        1.25601          8.038          8.653           -2.680           -2.707         0.22361E+00    0.24228E+00    1
    3   26         9   36        0.01722          9.626          9.618           -2.618           -2.679         0.22361E+00    0.22361E+00    0
    5   28         9   36        0.98709         11.338         11.912           -2.589           -2.610         0.22361E+00    0.22361E+00    0
    6   29         9   36        0.91840         12.918         13.525           -2.571           -2.575         0.22361E+00    0.22361E+00    0
    7   30         9   36        1.41183         16.695         15.432           -2.555           -2.544         0.22361E+00    0.23605E+00    1
    2   24         9   37        0.58233          8.395          8.650           -2.646           -2.699         0.22361E+00    0.22650E+00    1
    3   26         9   37        0.43291          9.370          9.575           -2.669           -2.675         0.22361E+00    0.22361E+00    0
    5   28         9   37        1.20854         11.135         11.833           -2.675           -2.609         0.22361E+00    0.22426E+00    1
    6   29         9   37        0.55029         13.815         13.440           -2.522           -2.575         0.22361E+00    0.22361E+00    0
