    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
   43   39        34   38        0.58479         47.778         48.620           -2.900           -4.314         0.17321E+00    0.17321E+00    0
   39   43        79   83        1.57532         45.890         40.686           -9.000            3.342         0.17321E+00    0.27718E+00    1
   44   40        34   38        0.74536         49.702         48.003           -2.900           -3.857         0.17321E+00    0.21601E+00    1
   45   41        34   38        1.77609         50.654         47.103           -3.400           -3.705         0.17321E+00    0.20230E+00    1
   79   83        34   38        0.98433       1361.833       1258.557          -11.300           -9.621         0.17321E+00    0.28312E+00    1
   83   79        85   89        1.92730         50.625         45.776           -0.400           -2.755         0.17321E+00    0.22860E+00    1
   79   83        80   84        0.04991        147.219        147.403           -8.000           -7.161         0.17321E+00    0.17321E+00    0
   80   84        34   38        1.18219       1171.133       1053.929          -11.100           -9.578         0.17321E+00    0.29869E+00    1
   84   80        86   90        1.56321         39.425         36.792           -1.600           -2.038         0.17321E+00    0.21028E+00    1
   81   85        34   38        1.46172        725.702        637.888           -9.700           -8.879         0.17321E+00    0.29706E+00    1
   81   85        35   39        1.72080        552.388        468.941           -8.800           -8.720         0.17321E+00    0.30850E+00    1
   81   85        83   87        2.40172         91.141         79.877           -3.600           -6.474         0.17321E+00    0.23439E+00    1
   81   85        80   84        1.62765        112.798        118.441           -6.700           -7.637         0.17321E+00    0.17321E+00    0
   82   86        34   38        2.13283        379.994        322.049           -8.300           -6.956         0.17321E+00    0.27853E+00    1
   82   86        35   39        2.40869        284.804        231.790           -6.900           -6.796         0.17321E+00    0.29242E+00    1
   86   82        79   83        0.72624        115.153        110.058           -8.100           -7.453         0.17321E+00    0.24964E+00    1
   82   86        84   88        2.89821         39.287         33.348            1.700           -3.329         0.17321E+00    0.23785E+00    1
   83   87        34   38        2.02311        214.353        176.711           -4.700           -5.792         0.17321E+00    0.30895E+00    1
   88   84        79   83        0.86957         67.469         64.933           -1.300           -3.629         0.17321E+00    0.21007E+00    1
   90   86        79   83        1.74775         48.320         45.560           -0.600           -2.525         0.17321E+00    0.18348E+00    1
   36   40        35   39        0.45692        247.970        244.596          -11.700          -11.300         0.17321E+00    0.17321E+00    0
   36   40        80   84        1.64059        596.887        510.678           -8.500           -9.006         0.17321E+00    0.30835E+00    1
   42   38        35   39        1.53918         45.489         47.636           -2.200           -4.078         0.17321E+00    0.17321E+00    0
   37   41        36   40        0.12708        220.461        219.624          -10.700          -10.450         0.17321E+00    0.17321E+00    0
   45   41        36   40        2.69120         27.586         22.035           -2.400           -2.287         0.17321E+00    0.28894E+00    1
   81   85        36   40        2.01444        358.563        295.940           -7.100           -8.307         0.17321E+00    0.30868E+00    1
   81   85        82   86        0.37615         78.063         77.178           -4.800           -6.451         0.17321E+00    0.17496E+00    1
   82   86        36   40        2.79472        182.382        143.216           -5.900           -6.380         0.17321E+00    0.29411E+00    1
   83   87        85   89        2.08282         62.613         54.389           -1.100           -2.164         0.17321E+00    0.26001E+00    1
   83   87        82   86        2.04947         69.517         61.311           -4.400           -5.722         0.17321E+00    0.24757E+00    1
   84   88        86   90        1.32208         60.805         56.124            0.300           -1.962         0.17321E+00    0.24621E+00    1
