    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
    1   23        15   36        0.19462         16.567         16.727          -12.225          -10.278         0.22361E+00    0.22361E+00    0
    2   24        15   36        0.10994         17.514         17.609          -11.325          -10.349         0.22361E+00    0.22361E+00    0
    3   26        15   36        0.35624         19.299         19.646          -10.980          -10.213         0.22361E+00    0.22361E+00    0
    5   28        15   36        0.27548         22.991         22.678          -10.510           -9.475         0.22361E+00    0.22361E+00    0
    6   29        15   36        0.10142         23.264         23.381           -9.795           -9.044         0.22361E+00    0.22361E+00    0
    7   30        15   36        0.13268         22.291         22.144           -9.260           -8.711         0.22361E+00    0.22361E+00    0
    9   31        15   36        0.21537         20.571         20.351           -8.440           -8.267         0.22361E+00    0.22361E+00    0
    1   23        15   37        0.29296         16.764         17.012          -10.885          -10.216         0.22361E+00    0.22361E+00    0
    2   24        15   37        0.09894         17.798         17.884          -11.375          -10.296         0.22361E+00    0.22361E+00    0
    3   26        15   37        0.41318         19.510         19.917          -10.640          -10.210         0.22361E+00    0.22361E+00    0
    5   28        15   37        0.09266         22.976         22.872          -10.220           -9.536         0.22361E+00    0.22361E+00    0
    6   29        15   37        0.27295         23.286         23.605           -9.585           -9.130         0.22361E+00    0.22361E+00    0
    7   30        15   37        0.05527         22.417         22.479           -8.940           -8.814         0.22361E+00    0.22361E+00    0
    9   31        15   37        0.05656         20.552         20.610           -8.215           -8.367         0.22361E+00    0.22361E+00    0
   10   32        15   37        0.03368         20.018         19.985           -7.565           -7.958         0.22361E+00    0.22361E+00    0
    8   33        15   37        0.02151         21.371         21.353           -7.205           -7.894         0.22361E+00    0.22361E+00    0
   13   35        15   37        0.57991         17.431         16.933           -5.815           -6.806         0.22361E+00    0.22361E+00    0
    1   23        15   38        0.31617         16.930         17.198          -11.720          -10.147         0.22361E+00    0.22361E+00    0
    2   24        15   38        0.13398         17.932         18.052          -11.110          -10.236         0.22361E+00    0.22361E+00    0
    3   26        15   38        0.40303         19.653         20.053          -10.520          -10.189         0.22361E+00    0.22361E+00    0
    5   28        15   38        0.02579         22.900         22.876          -10.315           -9.572         0.22361E+00    0.22361E+00    0
    6   29        15   38        0.29417         23.258         23.603           -9.670           -9.188         0.22361E+00    0.22361E+00    0
    7   30        15   38        0.11890         22.407         22.540           -9.090           -8.887         0.22361E+00    0.22361E+00    0
    9   31        15   38        0.11822         20.465         20.586           -8.235           -8.434         0.22361E+00    0.22361E+00    0
   10   32        15   38        0.08206         19.940         20.021           -7.500           -8.023         0.22361E+00    0.22361E+00    0
    8   33        15   38        0.08501         21.881         21.972           -7.345           -8.031         0.22361E+00    0.22361E+00    0
   13   35        15   38        0.31920         17.591         17.313           -5.755           -6.823         0.22361E+00    0.22361E+00    0
    1   23        15   39        0.22287         17.420         17.228          -11.005          -10.079         0.22361E+00    0.22361E+00    0
    2   24        15   39        0.11315         17.944         18.044          -11.165          -10.175         0.22361E+00    0.22361E+00    0
    3   26        15   39        0.08595         19.872         19.958          -10.595          -10.171         0.22361E+00    0.22361E+00    0
    6   29        15   39        0.00319         23.246         23.244           -9.380           -9.253         0.22361E+00    0.22361E+00    0
